,main_score,task,model,prompt,is_baseline
853,0.50357,MIRACLRetrievalHardNegatives.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Encode this input for retrieval:,False
854,0.688943,STS22.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Text pair similarity assessment:,False
855,0.889189,AmazonCounterfactualClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Label the following Amazon review:,False
857,0.60537,Touche2020Retrieval.v3,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Search for relevant argument passage:,False
858,0.954612,ImdbClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Encode and classify the following eng snippet from Large Movie Review Dataset:,False
859,0.843994,AmazonCounterfactualClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Assign a category to this input:,False
861,0.63721,Touche2020Retrieval.v3,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Query for retrieval:,False
862,0.854841,STS15,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Assess semantic similarity in eng:,False
863,0.688875,STS22.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Compare similarity between two news texts:,False
864,0.49689,MIRACLRetrievalHardNegatives.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,MIRACL retrieval query in eng:,False
865,0.61201,Touche2020Retrieval.v3,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Text to be used in retrieval:,False
866,0.586684,MasakhaNEWSClusteringS2S,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Cluster these MasakhaNEWS headlines:,False
867,0.559286,MasakhaNEWSClusteringS2S,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Clustering input:,False
868,0.357319,MedrxivClusteringP2P.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Group similar texts (eng):,False
869,0.865794,STS15,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Similarity score:,False
870,0.83852,FEVERHardNegatives,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Encode this input for retrieval:,False
871,0.588428,MasakhaNEWSClusteringS2S,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Cluster this text:,False
872,0.383607,MedrxivClusteringP2P.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Encode for clustering (eng):,False
873,0.688281,TweetSentimentClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Label the tweet's sentiment:,False
874,0.769154,STS14,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Encode for similarity in eng - SemEval STS 2014:,False
875,0.566619,MasakhaNEWSClusteringS2S,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Cluster representation:,False
876,0.31468,Touche2020Retrieval.v3,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Encode (eng) for Touché Task 1: Argument Retrieval for Controversial Questions:,False
877,0.949612,ImdbClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Assign a category to this input:,False
878,0.659225,StackExchangeClustering.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Assign to a cluster:,False
879,0.389122,MedrxivClusteringP2P.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Cluster this text:,False
880,0.700517,STS22.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Semantic similarity of multilingual articles:,False
881,0.697955,StackExchangeClustering.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Assign each title to a cluster:,False
882,0.763914,STS14,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Encode this pair for similarity measurement:,False
883,0.636719,TweetSentimentClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Sentiment analysis label:,False
884,0.619554,MasakhaNEWSClusteringS2S,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Eng: perform clustering on MasakhaNEWS news headlines:,False
885,0.688984,STS22.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Similarity score for article pair:,False
886,0.423007,MedrxivClusteringP2P.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Cluster these medrxiv titles+abstracts (eng):,False
887,0.534375,TweetSentimentClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Determine the class for the given passage:,False
888,0.730621,STS14,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,"Assess semantic similarity, language eng, dataset SemEval STS 2014:",False
889,0.761679,STS14,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,"Compute text pair similarity (eng, SemEval STS 2014):",False
890,0.63672,Touche2020Retrieval.v3,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Retrieve relevant passage:,False
891,0.722577,StackExchangeClustering.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Group the titles into clusters:,False
892,0.649135,StackExchangeClustering.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Cluster representation:,False
893,0.850203,STS15,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Encode pair for semantic-similarity in eng:,False
894,0.55554,MIRACLRetrievalHardNegatives.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Search for documents using this query:,False
895,0.600781,TweetSentimentClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Classify the following text:,False
896,0.82774,FEVERHardNegatives,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Passage (eng) for retrieval task:,False
897,0.60275,Touche2020Retrieval.v3,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Query for Touché Retrieval:,False
898,0.842808,STS15,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,"Measure text similarity in eng, SemEval STS 2015:",False
899,0.757225,STS14,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,"Similarity score request, eng, SemEval STS 2014:",False
900,0.690674,STS22.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,"In eng, assess similarity of news article pair – SemEval 2022 Task 8:",False
901,0.64655,StackExchangeClustering.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,"Encode for clustering, language eng:",False
902,0.694822,STS22.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Measure semantic similarity:,False
903,0.797348,STS14,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Encode for semantic matching:,False
904,0.913363,AmazonCounterfactualClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Classify this review pair:,False
906,0.84222,FEVERHardNegatives,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Search representation (eng) for retrieval:,False
907,0.776579,STS14,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Measure semantic similarity:,False
908,0.51585,MIRACLRetrievalHardNegatives.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Query (retrieval task):,False
909,0.951802,AmazonCounterfactualClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Label the following counterfactual detection example in eng:,False
911,0.925976,AmazonCounterfactualClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Determine the classification for this example:,False
913,0.7,TweetSentimentClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Label this tweet with its sentiment (eng):,False
914,0.659766,TweetSentimentClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Sentiment label prediction (eng):,False
915,0.873317,STS15,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Encode for semantic matching:,False
916,0.703516,TweetSentimentClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Classify the sentiment of this tweet:,False
917,0.57006,Touche2020Retrieval.v3,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Encode this query for argument retrieval:,False
918,0.84793,FEVERHardNegatives,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Encode this claim for retrieval:,False
919,0.691336,STS22.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Similarity score between texts:,False
920,0.957972,ImdbClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,"Classify this review (eng, Large Movie Review Dataset):",False
921,0.793249,STS14,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Similarity score for the following texts:,False
922,0.61855,Touche2020Retrieval.v3,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Search representation:,False
923,0.84615,STS15,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Semantic similarity in eng (SemEval STS 2015):,False
924,0.698993,STS22.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Semantic similarity (eng) – SemEval 2022 Task 8 News:,False
925,0.944895,AmazonCounterfactualClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Label this example:,False
927,0.419647,MedrxivClusteringP2P.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Cluster the medrxiv title and abstract:,False
928,0.914715,AmazonCounterfactualClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,"Predict the label for this instance, eng:",False
930,0.691406,TweetSentimentClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Assign sentiment category to the following tweet:,False
931,0.796484,STS14,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Assess textual similarity:,False
932,0.957868,ImdbClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Assign a label to this review:,False
933,0.681513,StackExchangeClustering.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Cluster this text:,False
934,0.803071,STS14,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Query-Document similarity:,False
935,0.49219,MIRACLRetrievalHardNegatives.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Retrieve relevant text in eng:,False
936,0.535547,TweetSentimentClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Assign a category to this input:,False
937,0.52644,MIRACLRetrievalHardNegatives.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Text to be used in retrieval:,False
938,0.689808,STS22.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Query-Document similarity:,False
939,0.55372,Touche2020Retrieval.v3,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Retrieve arguments for controversial question:,False
940,0.762539,StackExchangeClustering.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Cluster these stackexchange titles (eng):,False
941,0.54478,MIRACLRetrievalHardNegatives.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Query for retrieval:,False
942,0.51874,MIRACLRetrievalHardNegatives.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,MIRACL retrieval query:,False
943,0.653587,StackExchangeClustering.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Clustering input:,False
944,0.592773,MasakhaNEWSClusteringS2S,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Cluster MasakhaNEWS headlines in eng:,False
945,0.551953,TweetSentimentClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Predict the label for the provided sentence:,False
946,0.692359,STS22.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,News article pair similarity:,False
947,0.7077,StackExchangeClustering.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Create clusters for the given titles:,False
948,0.404171,MedrxivClusteringP2P.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Cluster representation for medrxiv titles+abstracts:,False
949,0.586843,MasakhaNEWSClusteringS2S,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,"Assign each MasakhaNEWS article title to a cluster, eng:",False
950,0.85277,FEVERHardNegatives,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Search representation:,False
951,0.536,MIRACLRetrievalHardNegatives.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Search representation:,False
952,0.870845,STS15,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Encode for semantic similarity:,False
953,0.51416,MIRACLRetrievalHardNegatives.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Search passage for MIRACL in eng:,False
954,0.55275,MIRACLRetrievalHardNegatives.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Retrieve relevant passage:,False
955,0.956452,ImdbClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Category prediction for the following eng review (Large Movie Review Dataset):,False
956,0.950128,ImdbClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Label this example:,False
957,0.84739,FEVERHardNegatives,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Retrieve relevant documents (eng):,False
958,0.691044,STS22.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Evaluate semantic similarity (eng) on filtered SemEval 2022 Task 8 data:,False
959,0.55538,Touche2020Retrieval.v3,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Passage (eng) for argument retrieval:,False
960,0.619922,TweetSentimentClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Classify the following tweet in eng:,False
961,0.666016,TweetSentimentClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,"Assign a sentiment category to this text, eng:",False
962,0.657422,TweetSentimentClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,eng sentiment analysis – classify:,False
963,0.957188,ImdbClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Label this movie review in eng (dataset: Large Movie Review Dataset):,False
964,0.958344,ImdbClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Classify the movie review:,False
965,0.653279,StackExchangeClustering.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Group similar titles in eng:,False
966,0.777895,StackExchangeClustering.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Cluster these StackExchange titles:,False
967,0.79712,STS14,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Semantic similarity query:,False
968,0.5611,Touche2020Retrieval.v3,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Retrieve (eng) relevant argument for Touché Task 1:,False
969,0.354044,MedrxivClusteringP2P.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Group similar texts:,False
970,0.400288,MedrxivClusteringP2P.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Assign this medrxiv entry to a cluster:,False
971,0.377578,MedrxivClusteringP2P.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Clustering input (eng):,False
972,0.499755,MasakhaNEWSClusteringS2S,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Group similar texts:,False
973,0.883098,STS15,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Query-Document similarity:,False
974,0.404063,MedrxivClusteringP2P.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Group similar medrxiv texts into one of 51 categories:,False
975,0.85737,FEVERHardNegatives,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Query for retrieval:,False
976,0.769364,STS14,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Text pair similarity assessment:,False
977,0.687339,StackExchangeClustering.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Cluster representation for titles:,False
978,0.402273,MedrxivClusteringP2P.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Embedding for clustering of medrxiv abstracts:,False
979,0.574151,MasakhaNEWSClusteringS2S,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Assign each news article title to a cluster:,False
980,0.774007,STS14,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,"Semantic similarity (eng, SemEval STS 2014):",False
981,0.851561,STS15,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,SemEval STS 2015 - Semantic similarity:,False
982,0.868574,STS15,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Similarity score between texts:,False
983,0.50193,MIRACLRetrievalHardNegatives.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Encode for retrieval in eng:,False
984,0.858575,STS15,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Text pair similarity assessment:,False
985,0.8629,FEVERHardNegatives,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Retrieve relevant passage:,False
986,0.787341,STS14,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,STS 2014: compare the two sentences:,False
987,0.68801,STS22.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Encode for semantic matching:,False
988,0.948949,AmazonCounterfactualClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Text classification (eng) – Amazon reviews:,False
990,0.956016,ImdbClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Classify the following text:,False
991,0.851897,STS15,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Similarity between sentences in eng (SemEval STS 2015):,False
992,0.378099,MedrxivClusteringP2P.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Cluster representation:,False
993,0.793266,STS14,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Similarity score between texts:,False
994,0.95422,ImdbClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Assign a label to the text in eng – Large Movie Review Dataset:,False
995,0.59771,Touche2020Retrieval.v3,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Query (eng) for retrieval:,False
996,0.596016,MasakhaNEWSClusteringS2S,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Cluster representation for news headlines:,False
997,0.896547,AmazonCounterfactualClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Predict the label for the provided sentence:,False
999,0.690161,STS22.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Compute similarity in eng for SemEval 2022 Task 8 pairs:,False
1000,0.381603,MedrxivClusteringP2P.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Clustering input:,False
1001,0.91036,AmazonCounterfactualClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Classify the following text:,False
1003,0.636629,StackExchangeClustering.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Clustering input (eng):,False
1004,0.63329,Touche2020Retrieval.v3,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Search (eng) query for retrieval task:,False
1005,0.693359,TweetSentimentClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Predict sentiment for the tweet:,False
1006,0.555864,StackExchangeClustering.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Group similar texts:,False
1007,0.703572,StackExchangeClustering.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,"Assign each title to a cluster, language eng:",False
1008,0.82936,FEVERHardNegatives,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Query (eng) for retrieval:,False
1009,0.958064,ImdbClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Label this movie review:,False
1010,0.872372,AmazonCounterfactualClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Determine the class for the given passage:,False
1012,0.880894,STS15,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Query similarity:,False
1013,0.84363,FEVERHardNegatives,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Text to be used in retrieval:,False
1014,0.860212,STS15,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Measure semantic similarity:,False
1015,0.692268,STS22.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,eng: measure semantic similarity of news article pair (SemEval 2022 Task 8):,False
1016,0.914565,AmazonCounterfactualClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Predict the class:,False
1018,0.85145,FEVERHardNegatives,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Passage retrieval input:,False
1019,0.379281,MedrxivClusteringP2P.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Assign to a cluster:,False
1020,0.50592,MIRACLRetrievalHardNegatives.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Encode this MIRACL query for retrieval:,False
1021,0.95576,ImdbClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Predict the class for the following review:,False
1022,0.80742,FEVERHardNegatives,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Encode this FEVER claim in eng for retrieval:,False
1023,0.602628,MasakhaNEWSClusteringS2S,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Group similar news headlines (MasakhaNEWS) in eng:,False
1024,0.51301,MIRACLRetrievalHardNegatives.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Query for retrieval in eng:,False
1025,0.55338,MIRACLRetrievalHardNegatives.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Retrieve relevant documents for the following query:,False
1026,0.55897,Touche2020Retrieval.v3,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Encode this input for retrieval:,False
1027,0.85383,FEVERHardNegatives,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Retrieve relevant documents for the given claim:,False
1028,0.513672,TweetSentimentClassification,BAAI/bge-small-en-v1.5,Label this example:,False
1029,0.474481,MasakhaNEWSClusteringS2S,BAAI/bge-small-en-v1.5,Assign to a cluster:,False
1030,0.645345,AmazonCounterfactualClassification,BAAI/bge-small-en-v1.5,Assign a counterfactual detection label:,False
1032,0.62689,FEVERHardNegatives,BAAI/bge-small-en-v1.5,Search representation for retrieval:,False
1033,0.268163,MasakhaNEWSClusteringS2S,BAAI/bge-small-en-v1.5,MasakhaNEWS headline clustering input:,False
1034,0.691141,AmazonCounterfactualClassification,BAAI/bge-small-en-v1.5,Classify this Amazon review pair (eng):,False
1036,0.1389,Touche2020Retrieval.v3,BAAI/bge-small-en-v1.5,Argument retrieval input:,False
1037,0.334967,MasakhaNEWSClusteringS2S,BAAI/bge-small-en-v1.5,"Cluster representation for MasakhaNEWS headlines, language eng:",False
1038,0.628829,AmazonCounterfactualClassification,BAAI/bge-small-en-v1.5,"Assign a category to the given review pair, language eng:",False
1040,0.890296,ImdbClassification,BAAI/bge-small-en-v1.5,Determine the class for the given passage:,False
1041,0.908964,ImdbClassification,BAAI/bge-small-en-v1.5,Category prediction for the review:,False
1042,0.340365,MasakhaNEWSClusteringS2S,BAAI/bge-small-en-v1.5,Group similar MasakhaNEWS headlines:,False
1043,0.362608,MedrxivClusteringP2P.v2,BAAI/bge-small-en-v1.5,Assign to a cluster (eng):,False
1044,0.900816,ImdbClassification,BAAI/bge-small-en-v1.5,Predict the label for the provided sentence:,False
1045,0.3208,MIRACLRetrievalHardNegatives.v2,BAAI/bge-small-en-v1.5,Encode this input for retrieval:,False
1046,0.654503,STS22.v2,BAAI/bge-small-en-v1.5,Text pair similarity assessment:,False
1047,0.681982,AmazonCounterfactualClassification,BAAI/bge-small-en-v1.5,Label the following Amazon review:,False
1049,0.42521,Touche2020Retrieval.v3,BAAI/bge-small-en-v1.5,Search for relevant argument passage:,False
1050,0.903812,ImdbClassification,BAAI/bge-small-en-v1.5,Encode and classify the following eng snippet from Large Movie Review Dataset:,False
1051,0.62027,AmazonCounterfactualClassification,BAAI/bge-small-en-v1.5,Assign a category to this input:,False
1053,0.34906,Touche2020Retrieval.v3,BAAI/bge-small-en-v1.5,Query for retrieval:,False
1054,0.737097,STS15,BAAI/bge-small-en-v1.5,Assess semantic similarity in eng:,False
1055,0.650979,STS22.v2,BAAI/bge-small-en-v1.5,Compare similarity between two news texts:,False
1056,0.30251,MIRACLRetrievalHardNegatives.v2,BAAI/bge-small-en-v1.5,MIRACL retrieval query in eng:,False
1057,0.25309,Touche2020Retrieval.v3,BAAI/bge-small-en-v1.5,Text to be used in retrieval:,False
1058,0.368711,MasakhaNEWSClusteringS2S,BAAI/bge-small-en-v1.5,Cluster these MasakhaNEWS headlines:,False
1059,0.217745,MasakhaNEWSClusteringS2S,BAAI/bge-small-en-v1.5,Clustering input:,False
1060,0.360378,MedrxivClusteringP2P.v2,BAAI/bge-small-en-v1.5,Group similar texts (eng):,False
1061,0.840127,STS15,BAAI/bge-small-en-v1.5,Similarity score:,False
1062,0.81066,FEVERHardNegatives,BAAI/bge-small-en-v1.5,Encode this input for retrieval:,False
1063,0.158886,MasakhaNEWSClusteringS2S,BAAI/bge-small-en-v1.5,Cluster this text:,False
1064,0.359526,MedrxivClusteringP2P.v2,BAAI/bge-small-en-v1.5,Encode for clustering (eng):,False
1065,0.502344,TweetSentimentClassification,BAAI/bge-small-en-v1.5,Label the tweet's sentiment:,False
1066,0.603327,STS14,BAAI/bge-small-en-v1.5,Encode for similarity in eng - SemEval STS 2014:,False
1067,0.172099,MasakhaNEWSClusteringS2S,BAAI/bge-small-en-v1.5,Cluster representation:,False
1068,0.02128,Touche2020Retrieval.v3,BAAI/bge-small-en-v1.5,Encode (eng) for Touché Task 1: Argument Retrieval for Controversial Questions:,False
1069,0.903708,ImdbClassification,BAAI/bge-small-en-v1.5,Assign a category to this input:,False
1070,0.537871,StackExchangeClustering.v2,BAAI/bge-small-en-v1.5,Assign to a cluster:,False
1071,0.360804,MedrxivClusteringP2P.v2,BAAI/bge-small-en-v1.5,Cluster this text:,False
1072,0.657831,STS22.v2,BAAI/bge-small-en-v1.5,Semantic similarity of multilingual articles:,False
1073,0.54008,StackExchangeClustering.v2,BAAI/bge-small-en-v1.5,Assign each title to a cluster:,False
1074,0.663133,STS14,BAAI/bge-small-en-v1.5,Encode this pair for similarity measurement:,False
1075,0.491797,TweetSentimentClassification,BAAI/bge-small-en-v1.5,Sentiment analysis label:,False
1076,0.248629,MasakhaNEWSClusteringS2S,BAAI/bge-small-en-v1.5,Eng: perform clustering on MasakhaNEWS news headlines:,False
1077,0.654701,STS22.v2,BAAI/bge-small-en-v1.5,Similarity score for article pair:,False
